"","pawsid","slackDomain","filename","timestamp","exercise","task","totalscore","chunk"
"193","msavoy9","isds1102s4","msavoy9_e1d_1536472647159.xlsx","2018-09-09 05:46:40","e1","d","100.0","e1d"
"194","aand144","isds1102s4","aand144_e1a_1536188653108.xlsx","2018-09-05 22:53:37","e1","a","85.5","e1a"
"195","narger1","isds1102s4","narger1_e1a_1536188682333.xlsx","2018-09-05 22:54:06","e1","a","98.25","e1a"
"196","mcarne7","isds1102s4","mcarne7_e1a_1536187621739.xlsx","2018-09-05 22:36:25","e1","a","100.0","e1a"
"197","mcarne7","isds1102s4","mcarne7_e1b_1536188012117.xlsx","2018-09-05 22:42:56","e1","b","100.0","e1b"
"198","wking14","isds1102s4","wking14_e1a_1536187667550.xlsx","2018-09-05 22:37:11","e1","a","90.5","e1a"
"199","wking14","isds1102s4","wking14_e1b_1536187932480.xlsx","2018-09-05 22:41:36","e1","b","100.0","e1b"
"200","hwrig16","isds1102s4","hwrig16_e1a_1536187979454.xlsx","2018-09-05 22:42:23","e1","a","100.0","e1a"
"201","ccoyle4","isds1102s4","ccoyle4_e1a_1536188376190.xlsx","2018-09-05 22:48:59","e1","a","87.5","e1a"
"202","ccoyle4","isds1102s4","ccoyle4_e1a_1536519382277.xlsx","2018-09-09 18:45:34","e1","a","87.5","e1a"
"203","ccoyle4","isds1102s4","ccoyle4_e1b_1536519722487.xlsx","2018-09-09 18:51:13","e1","b","87.5","e1b"
"204","ccoyle4","isds1102s4","ccoyle4_e1c_1536521336362.xlsx","2018-09-09 19:18:07","e1","c","45.0","e1c"
"205","ccoyle4","isds1102s4","ccoyle4_e1d_1536521888147.xlsx","2018-09-09 19:27:19","e1","d","100.0","e1d"
"206","rhayne8","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"207","dmill98","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"208","cmccai9","isds1102s4","cmccai9_e1a_1536188707175.xlsx","2018-09-05 22:54:30","e1","a","12.5","e1a"
"209","cmccai9","isds1102s4","cmccai9_e1b_1536533211406.xlsx","2018-09-09 22:36:02","e1","b","71.75","e1b"
"210","cmccai9","isds1102s4","cmccai9_e1c_1536533577967.xlsx","2018-09-09 22:42:09","e1","c","16.6666666667","e1c"
"211","cmccai9","isds1102s4","cmccai9_e1d_1536534018847.xlsx","2018-09-09 22:49:29","e1","d","33.3333333333","e1d"
"212","etullo1","isds1102s4","etullo1_e1a_1536193187171.xlsx","2018-09-06 00:09:11","e1","a","100.0","e1a"
"213","nstone6","isds1102s3","nstone6_e1a_1536185331139.xlsx","2018-09-05 21:58:14","e1","a","72.25","e1a"
"214","nstone6","isds1102s3","nstone6_e1b_1536185735722.xlsx","2018-09-05 22:04:59","e1","b","75.0","e1b"
"215","nstone6","isds1102s3","nstone6_e1c_1536186849086.xlsx","2018-09-05 22:23:33","e1","c","90.0","e1c"
"216","nstone6","isds1102s3","nstone6_e1d_1536187963958.xlsx","2018-09-05 22:42:07","e1","d","100.0","e1d"
"217","nstone6","isds1102s3","nstone6_e1a_1536188011216.xlsx","2018-09-05 22:42:56","e1","a","72.25","e1a"
"218","nstone6","isds1102s3","nstone6_e1b_1536188020864.xlsx","2018-09-05 22:43:04","e1","b","75.0","e1b"
"219","nstone6","isds1102s3","nstone6_e1c_1536188031170.xlsx","2018-09-05 22:43:15","e1","c","90.0","e1c"
"220","nstone6","isds1102s3","nstone6_e1d_1536188038265.xlsx","2018-09-05 22:43:21","e1","d","100.0","e1d"
"221","bpric28","isds1102s4","bpric28_e1a_1536188360697.xlsx","2018-09-05 22:48:44","e1","a","100.0","e1a"
"222","bpric28","isds1102s4","bpric28_e1a_1536188405814.xlsx","2018-09-05 22:49:29","e1","a","100.0","e1a"
"223","riacon1","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"224","areye18","isds1102s4","areye18_e1a_1536194299862.xlsx","2018-09-06 00:27:43","e1","a","81.0","e1a"
"225","areye18","isds1102s4","areye18_e1a_1536194798089.xlsx","2018-09-06 00:36:01","e1","a","81.0","e1a"
"226","dcone1","isds1102s3","dcone1_e1a_1536420788740.xlsx","2018-09-08 15:22:23","e1","a","100.0","e1a"
"227","dcone1","isds1102s3","dcone1_e1b_1536421144187.xlsx","2018-09-08 15:28:19","e1","b","100.0","e1b"
"228","dcone1","isds1102s3","dcone1_e1c_1536422373212.xlsx","2018-09-08 15:48:48","e1","c","95.8333333333","e1c"
"229","dcone1","isds1102s3","dcone1_e1d_1536423103179.xlsx","2018-09-08 16:00:58","e1","d","100.0","e1d"
"230","mcome25","isds1102s3","mcome25_e1a_1536182763167.xlsx","2018-09-05 21:15:27","e1","a","93.75","e1a"
"231","mcome25","isds1102s3","mcome25_e1a_1536182833734.xlsx","2018-09-05 21:16:37","e1","a","100.0","e1a"
"232","mcome25","isds1102s3","mcome25_e1b_1536203883242.xlsx","2018-09-06 03:07:26","e1","b","100.0","e1b"
"233","mcome25","isds1102s3","mcome25_e1c_1536339017680.xlsx","2018-09-07 16:39:35","e1","c","100.0","e1c"
"234","mcome25","isds1102s3","mcome25_e1d_1536340132423.xlsx","2018-09-07 16:58:10","e1","d","100.0","e1d"
"235","emix5","isds1102s4","emix5_e1a_1536187439396.xlsx","2018-09-05 22:33:23","e1","a","97.25","e1a"
"236","emix5","isds1102s4","emix5_e1b_1536187803309.xlsx","2018-09-05 22:39:26","e1","b","100.0","e1b"
"237","emix5","isds1102s4","emix5_e1c_1536200276429.xlsx","2018-09-06 02:07:19","e1","c","83.3333333333","e1c"
"238","emix5","isds1102s4","emix5_e1d_1536205508723.xlsx","2018-09-06 03:34:31","e1","d","100.0","e1d"
"239","emix5","isds1102s4","emix5_e1a_1536590349602.xlsx","2018-09-10 14:28:20","e1","a","100.0","e1a"
"240","emix5","isds1102s4","emix5_e1c_1536590616056.xlsx","2018-09-10 14:32:45","e1","c","100.0","e1c"
"241","ecook18","isds1102s3","ecook18_e1a_1536211438469.xlsx","2018-09-06 05:13:21","e1","a","81.25","e1a"
"242","ecook18","isds1102s3","ecook18_e1b_1536211459973.xlsx","2018-09-06 05:13:42","e1","b","100.0","e1b"
"243","ecook18","isds1102s3","ecook18_e1d_1536248076550.xlsx","2018-09-06 15:23:57","e1","d","100.0","e1d"
"244","ecook18","isds1102s3","ecook18_e1a_1536253426497.xlsx","2018-09-06 16:53:08","e1","a","93.75","e1a"
"245","ecook18","isds1102s3","ecook18_e1a_1536253538827.xlsx","2018-09-06 16:55:00","e1","a","100.0","e1a"
"246","ecook18","isds1102s3","ecook18_e1c_1536254180324.xlsx","2018-09-06 17:05:41","e1","c","80.0","e1c"
"247","ecook18","isds1102s3","ecook18_e1c_1536254344235.xlsx","2018-09-06 17:08:25","e1","c","88.3333333333","e1c"
"248","ecook18","isds1102s3","ecook18_e1c_1536254517617.xlsx","2018-09-06 17:11:19","e1","c","91.6666666667","e1c"
"249","ecook18","isds1102s3","ecook18_e1c_1536254672394.xlsx","2018-09-06 17:13:53","e1","c","100.0","e1c"
"250","hhern16","isds1102s4","hhern16_e1a_1536553556640.xlsx","2018-09-10 04:15:07","e1","a","98.25","e1a"
"251","hhern16","isds1102s4","hhern16_e1b_1536554116735.xlsx","2018-09-10 04:24:33","e1","b","0.0","e1b"
"252","hhern16","isds1102s4","hhern16_e1d_1536597833786.xlsx","2018-09-10 16:33:02","e1","d","100.0","e1d"
"253","hhern16","isds1102s4","hhern16_e1c_1536598085532.xlsx","2018-09-10 16:37:14","e1","c","96.6666666667","e1c"
"254","sgeor21","isds1102s4","sgeor21_e1a_1536188617503.xlsx","2018-09-05 22:53:01","e1","a","87.5","e1a"
"255","sgeor21","isds1102s4","sgeor21_e1a_1536543882794.xlsx","2018-09-10 01:33:53","e1","a","100.0","e1a"
"256","sgeor21","isds1102s4","sgeor21_e1b_1536545818979.xlsx","2018-09-10 02:06:09","e1","b","75.0","e1b"
"257","sgeor21","isds1102s4","sgeor21_e1b_1536546034302.xlsx","2018-09-10 02:09:44","e1","b","100.0","e1b"
"258","clan128","isds1102s4","clan128_e1a_1536200858391.xlsx","2018-09-06 02:17:01","e1","a","98.25","e1a"
"259","clan128","isds1102s4","clan128_e1b_1536336823168.xlsx","2018-09-07 16:03:03","e1","b","100.0","e1b"
"260","clan128","isds1102s4","clan128_e1c_1536353628806.xlsx","2018-09-07 20:43:06","e1","c","100.0","e1c"
"261","clan128","isds1102s4","clan128_e1d_1536427913354.xlsx","2018-09-08 17:21:09","e1","d","100.0","e1d"
"262","rennet1","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"263","aaust25","isds1102s3","aaust25_e1a_1536186564290.xlsx","2018-09-05 22:18:48","e1","a","100.0","e1a"
"264","aaust25","isds1102s3","aaust25_e1b_1536187446849.xlsx","2018-09-05 22:33:30","e1","b","100.0","e1b"
"265","aaust25","isds1102s3","aaust25_e1c_1536340855925.xlsx","2018-09-07 17:10:14","e1","c","100.0","e1c"
"266","aaust25","isds1102s3","aaust25_e1d_1536342551879.xlsx","2018-09-07 17:38:31","e1","d","83.3333333333","e1d"
"267","aaust25","isds1102s3","aaust25_e1d_1536342713753.xlsx","2018-09-07 17:41:11","e1","d","100.0","e1d"
"268","jmoyna1","isds1102s4","jmoyna1_e1a_1536200662946.xlsx","2018-09-06 02:13:46","e1","a","75.0","e1a"
"269","jmoyna1","isds1102s4","jmoyna1_e1a_1536200903342.xlsx","2018-09-06 02:17:46","e1","a","84.75","e1a"
"270","jmoyna1","isds1102s4","jmoyna1_e1b_1536271514656.xlsx","2018-09-06 21:54:42","e1","b","0.0","e1b"
"271","jmoyna1","isds1102s4","jmoyna1_e1b_1536271613042.xlsx","2018-09-06 21:56:19","e1","b","0.0","e1b"
"272","jmoyna1","isds1102s4","jmoyna1_e1b_1536272171936.xlsx","2018-09-06 22:05:38","e1","b","6.25","e1b"
"273","jmoyna1","isds1102s4","jmoyna1_e1b_1536272242337.xlsx","2018-09-06 22:06:43","e1","b","100.0","e1b"
"274","nboud16","isds1102s4","nboud16_e1a_1536188470156.xlsx","2018-09-05 22:50:34","e1","a","87.75","e1a"
"275","nboud16","isds1102s4","nboud16_e1a_1536347574055.xlsx","2018-09-07 19:02:12","e1","a","87.75","e1a"
"276","nboud16","isds1102s4","nboud16_e1a_1536525961456.xlsx","2018-09-09 20:35:12","e1","a","87.75","e1a"
"277","nboud16","isds1102s4","nboud16_e1b_1536526738332.xlsx","2018-09-09 20:48:09","e1","b","100.0","e1b"
"278","nboud16","isds1102s4","nboud16_e1c_1536529912003.xlsx","2018-09-09 21:41:03","e1","c","73.3333333333","e1c"
"279","nboud16","isds1102s4","nboud16_e1d_1536531677353.xlsx","2018-09-09 22:10:28","e1","d","0.0","e1d"
"280","kdrigg2","isds1102s4","kdrigg2_e1a_1536187295479.xlsx","2018-09-05 22:30:59","e1","a","100.0","e1a"
"281","kdrigg2","isds1102s4","kdrigg2_e1b_1536187551831.xlsx","2018-09-05 22:35:16","e1","b","100.0","e1b"
"282","kdrigg2","isds1102s4","kdrigg2_e1c_1536188388919.xlsx","2018-09-05 22:49:12","e1","c","80.0","e1c"
"283","kdrigg2","isds1102s4","kdrigg2_e1d_1536339854159.xlsx","2018-09-07 16:53:32","e1","d","66.6666666667","e1d"
"284","kdrigg2","isds1102s4","kdrigg2_e1d_1536340020286.xlsx","2018-09-07 16:56:18","e1","d","100.0","e1d"
"285","swainw1","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"286","mperni3","isds1102s4",NA,NA,NA,NA,NA,"NANA"
"287","tdang23","isds1102s4","tdang23_e1a_1536188278431.xlsx","2018-09-05 22:47:22","e1","a","100.0","e1a"
"288","tdang23","isds1102s4","tdang23_e1a_1536609939269.xlsx","2018-09-10 19:54:47","e1","a","100.0","e1a"
"289","tdang23","isds1102s4","tdang23_e1b_1536610492789.xlsx","2018-09-10 20:04:01","e1","b","71.5","e1b"
"290","tdang23","isds1102s4","tdang23_e1c_1536612897621.xlsx","2018-09-10 20:44:06","e1","c","93.3333333333","e1c"
"291","tdang23","isds1102s4","tdang23_e1d_1536621503999.xlsx","2018-09-10 23:07:33","e1","d","66.6666666667","e1d"
"292","pcalho2","isds1102s5","pcalho2_e1a_1536252007982.xlsx","2018-09-06 16:29:29","e1","a","100.0","e1a"
"293","pcalho2","isds1102s5","pcalho2_e1b_1536253143113.xlsx","2018-09-06 16:48:24","e1","b","100.0","e1b"
"294","jgriss5","isds1102s5","jgriss5_e1a_1536251098593.xlsx","2018-09-06 16:14:20","e1","a","100.0","e1a"
"295","jgriss5","isds1102s5","jgriss5_e1b_1536251768231.xlsx","2018-09-06 16:25:29","e1","b","100.0","e1b"
"296","jgriss5","isds1102s5","jgriss5_e1c_1536254940699.xlsx","2018-09-06 17:18:22","e1","c","66.6666666667","e1c"
"297","jgriss5","isds1102s5","jgriss5_e1d_1536255859280.xlsx","2018-09-06 17:33:40","e1","d","100.0","e1d"
"298","bvinso1","isds1102s5","bvinso1_e1a_1536250487566.xlsx","2018-09-06 16:04:09","e1","a","87.5","e1a"
"299","bvinso1","isds1102s5","bvinso1_e1b_1536250824188.xlsx","2018-09-06 16:09:50","e1","b","87.5","e1b"
"300","bvinso1","isds1102s5","bvinso1_e1c_1536252595800.xlsx","2018-09-06 16:39:17","e1","c","95.0","e1c"
"301","ocsaki1","isds1102s5","ocsaki1_e1a_1536251772787.xlsx","2018-09-06 16:25:34","e1","a","84.0","e1a"
"302","ocsaki1","isds1102s5","ocsaki1_e1a_1536252317996.xlsx","2018-09-06 16:34:39","e1","a","100.0","e1a"
"303","jeymar1","isds1102s5","jeymar1_e1a_1536252027760.xlsx","2018-09-06 16:29:49","e1","a","100.0","e1a"
"304","jeymar1","isds1102s5","jeymar1_e1b_1536253166548.xlsx","2018-09-06 16:48:47","e1","b","100.0","e1b"
"305","tceasa1","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"306","whooge1","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"307","jdav317","isds1102s5","jdav317_e1a_1536252184926.xlsx","2018-09-06 16:32:26","e1","a","87.5","e1a"
"308","jdav317","isds1102s5","jdav317_e1a_1536637925730.xlsx","2018-09-11 03:41:13","e1","a","87.5","e1a"
"309","jdav317","isds1102s5","jdav317_e1b_1536637987321.xlsx","2018-09-11 03:42:14","e1","b","100.0","e1b"
"310","jdav317","isds1102s5","jdav317_e1c_1536639322250.xlsx","2018-09-11 04:04:29","e1","c","69.1666666667","e1c"
"311","jdav317","isds1102s5","jdav317_e1d_1536643249744.xlsx","2018-09-11 05:09:56","e1","d","100.0","e1d"
"312","llorio5","isds1102s5","llorio5_e1a_1536250515088.xlsx","2018-09-06 16:04:36","e1","a","83.5","e1a"
"313","llorio5","isds1102s5","llorio5_e1b_1536251076745.xlsx","2018-09-06 16:13:59","e1","b","93.75","e1b"
"314","llorio5","isds1102s5","llorio5_e1b_1536251405354.xlsx","2018-09-06 16:19:28","e1","b","93.75","e1b"
"315","llorio5","isds1102s5","llorio5_e1b_1536286254160.xlsx","2018-09-07 02:00:14","e1","b","100.0","e1b"
"316","llorio5","isds1102s5","llorio5_e1c_1536605763464.xlsx","2018-09-10 18:45:12","e1","c","75.8333333333","e1c"
"317","kmerri9","isds1102s5","kmerri9_e1a_1536252727808.xlsx","2018-09-06 16:41:29","e1","a","97.25","e1a"
"318","cpatr11","isds1102s5","cpatr11_e1a_1536251948597.xlsx","2018-09-06 16:28:30","e1","a","100.0","e1a"
"319","cpatr11","isds1102s5","cpatr11_e1b_1536636818905.xlsx","2018-09-11 03:22:46","e1","b","93.75","e1b"
"320","cpatr11","isds1102s5","cpatr11_e1b_1536636866639.xlsx","2018-09-11 03:23:33","e1","b","93.75","e1b"
"321","mmeye31","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"322","tfurra2","isds1102s5","tfurra2_e1a_1536251135627.xlsx","2018-09-06 16:14:57","e1","a","87.5","e1a"
"323","tfurra2","isds1102s5","tfurra2_e1b_1536252292964.xlsx","2018-09-06 16:34:14","e1","b","100.0","e1b"
"324","tfurra2","isds1102s5","tfurra2_e1c_1536290214328.xlsx","2018-09-07 03:06:14","e1","c","87.8333333333","e1c"
"325","tfurra2","isds1102s5","tfurra2_e1d_1536372124052.xlsx","2018-09-08 01:51:23","e1","d","100.0","e1d"
"326","tfurra2","isds1102s5","tfurra2_e1a_1536547487682.xlsx","2018-09-10 02:33:58","e1","a","100.0","e1a"
"327","tfurra2","isds1102s5","tfurra2_e1b_1536548051600.xlsx","2018-09-10 02:43:22","e1","b","100.0","e1b"
"328","tfurra2","isds1102s5","tfurra2_e1c_1536549703116.xlsx","2018-09-10 03:10:53","e1","c","80.0","e1c"
"329","tfurra2","isds1102s5","tfurra2_e1c_1536549814285.xlsx","2018-09-10 03:12:45","e1","c","100.0","e1c"
"330","tfurra2","isds1102s5","tfurra2_e1d_1536550291675.xlsx","2018-09-10 03:20:42","e1","d","100.0","e1d"
"331","kdwyer5","isds1102s5","kdwyer5_e1a_1536251401202.xlsx","2018-09-06 16:19:22","e1","a","81.0","e1a"
"332","kdwyer5","isds1102s5","kdwyer5_e1b_1536251847939.xlsx","2018-09-06 16:26:49","e1","b","100.0","e1b"
"333","kdwyer5","isds1102s5","kdwyer5_e1c_1536253338535.xlsx","2018-09-06 16:51:40","e1","c","88.3333333333","e1c"
"334","dbingh1","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"335","gwoolw1","isds1102s5","gwoolw1_e1c_1536631110934.xlsx","2018-09-11 01:47:38","e1","c","81.6666666667","e1c"
"336","gwoolw1","isds1102s5","gwoolw1_e1d_1536632942373.xlsx","2018-09-11 02:18:10","e1","d","83.3333333333","e1d"
"337","cknig25","isds1102s5","cknig25_e1a_1536097008175.xlsx","2018-09-04 21:26:15","e1","a","87.5","e1a"
"338","cknig25","isds1102s5","cknig25_e1b_1536249610355.xlsx","2018-09-06 15:49:31","e1","b","87.5","e1b"
"339","cknig25","isds1102s5","cknig25_e1c_1536254773778.xlsx","2018-09-06 17:15:35","e1","c","70.0","e1c"
"340","cknig25","isds1102s5","cknig25_e1d_1536257359233.xlsx","2018-09-06 17:58:40","e1","d","83.3333333333","e1d"
"341","cknig25","isds1102s5","cknig25_e1a_1536528988877.xlsx","2018-09-09 21:25:40","e1","a","100.0","e1a"
"342","cknig25","isds1102s5","cknig25_e1b_1536529383949.xlsx","2018-09-09 21:32:15","e1","b","75.0","e1b"
"343","cknig25","isds1102s5","cknig25_e1b_1536529464258.xlsx","2018-09-09 21:33:35","e1","b","100.0","e1b"
"344","cknig25","isds1102s5","cknig25_e1d_1536612402384.xlsx","2018-09-10 20:35:50","e1","d","100.0","e1d"
"345","jjanna2","isds1102s5","jjanna2_e1a_1536250749799.xlsx","2018-09-06 16:08:31","e1","a","99.0","e1a"
"346","jjanna2","isds1102s5","jjanna2_e1b_1536251796176.xlsx","2018-09-06 16:25:57","e1","b","100.0","e1b"
"347","bcouvi7","isds1102s5","bcouvi7_e1a_1536252806407.xlsx","2018-09-06 16:42:47","e1","a","89.75","e1a"
"348","bcouvi7","isds1102s5","bcouvi7_e1a_1536253123674.xlsx","2018-09-06 16:48:05","e1","a","93.75","e1a"
"349","tsarge1","isds1102s5","tsarge1_e1a_1536251587242.xlsx","2018-09-06 16:22:28","e1","a","81.0","e1a"
"350","tsarge1","isds1102s5","tsarge1_e1a_1536252276235.xlsx","2018-09-06 16:33:57","e1","a","81.0","e1a"
"351","tsarge1","isds1102s5","tsarge1_e1a_1536252522718.xlsx","2018-09-06 16:38:04","e1","a","81.0","e1a"
"352","tsarge1","isds1102s5","tsarge1_e1a_1536252642332.xlsx","2018-09-06 16:40:03","e1","a","81.0","e1a"
"353","tsarge1","isds1102s5","tsarge1_e1b_1536268942299.xlsx","2018-09-06 21:11:43","e1","b","100.0","e1b"
"354","tsarge1","isds1102s5","tsarge1_e1a_1536605538169.xlsx","2018-09-10 18:41:27","e1","a","87.5","e1a"
"355","tsarge1","isds1102s5","tsarge1_e1a_1536605584580.xlsx","2018-09-10 18:42:13","e1","a","100.0","e1a"
"356","wchen23","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"357","hgarri6","isds1102s5",NA,NA,NA,NA,NA,"NANA"
"358","atromb2","isds1102s5","atromb2_e1a_1536251621885.xlsx","2018-09-06 16:23:03","e1","a","100.0","e1a"
"359","atromb2","isds1102s5","atromb2_e1b_1536252638221.xlsx","2018-09-06 16:39:59","e1","b","100.0","e1b"
"360","atromb2","isds1102s5","atromb2_e1a_1536353585635.xlsx","2018-09-07 20:42:23","e1","a","100.0","e1a"
"361","atromb2","isds1102s5","atromb2_e1b_1536353603467.xlsx","2018-09-07 20:42:41","e1","b","100.0","e1b"
"362","jsnodd2","isds1102s5","jsnodd2_e1a_1536251452773.xlsx","2018-09-06 16:20:14","e1","a","93.75","e1a"
"363","jsnodd2","isds1102s5","jsnodd2_e1b_1536251759146.xlsx","2018-09-06 16:25:20","e1","b","93.75","e1b"
"364","jsnodd2","isds1102s5","jsnodd2_e1c_1536593899424.xlsx","2018-09-10 15:27:30","e1","c","96.6666666667","e1c"
"365","jsnodd2","isds1102s5","jsnodd2_e1b_1536593912840.xlsx","2018-09-10 15:27:41","e1","b","93.75","e1b"
"366","jsnodd2","isds1102s5","jsnodd2_e1a_1536593917530.xlsx","2018-09-10 15:27:46","e1","a","93.75","e1a"
"367","jsnodd2","isds1102s5","jsnodd2_e1d_1536595214829.xlsx","2018-09-10 15:49:23","e1","d","83.3333333333","e1d"
"368","aware12","isds1102s5","aware12_e1a_1536252241847.xlsx","2018-09-06 16:33:23","e1","a","92.75","e1a"
"369","aware12","isds1102s5","aware12_e1b_1536252986721.xlsx","2018-09-06 16:45:48","e1","b","93.75","e1b"
"370","pmichi1","isds1102s5","pmichi1_e1a_1536251733589.xlsx","2018-09-06 16:25:05","e1","a","100.0","e1a"
"371","pmichi1","isds1102s5","pmichi1_e1b_1536252263527.xlsx","2018-09-06 16:33:45","e1","b","100.0","e1b"
"372","pmichi1","isds1102s5","pmichi1_e1c_1536537248787.xlsx","2018-09-09 23:43:19","e1","c","96.6666666667","e1c"
"373","mvelas5","isds1102s5","mvelas5_e1a_1536250774257.xlsx","2018-09-06 16:08:55","e1","a","100.0","e1a"
"374","mvelas5","isds1102s5","mvelas5_e1b_1536251714621.xlsx","2018-09-06 16:24:36","e1","b","100.0","e1b"
"375","mvelas5","isds1102s5","mvelas5_e1c_1536366108770.xlsx","2018-09-08 00:11:06","e1","c","40.0","e1c"
"376","cverde3","isds1102s5","cverde3_e1b_1536251428629.xlsx","2018-09-06 16:19:50","e1","b","100.0","e1b"
"377","cverde3","isds1102s5","cverde3_e1a_1536251467718.xlsx","2018-09-06 16:20:29","e1","a","100.0","e1a"
"378","adabit1","isds1102s5","adabit1_e1a_1536251569620.xlsx","2018-09-06 16:22:11","e1","a","100.0","e1a"
"379","adabit1","isds1102s5","adabit1_e1b_1536252769040.xlsx","2018-09-06 16:42:10","e1","b","100.0","e1b"
"380","ndanto2","isds1102s6","ndanto2_e1a_1536187435190.xlsx","2018-09-05 22:33:18","e1","a","100.0","e1a"
"381","ndanto2","isds1102s6","ndanto2_e1b_1536187772261.xlsx","2018-09-05 22:38:56","e1","b","100.0","e1b"
